EURUSD	5	20200701	224000	1.1254700	1.1256600	1.1252000	1.1255900	6190
EURUSD	5	20200701	224500	1.1256100	1.1257100	1.1253000	1.1256300	5494
EURUSD	5	20200701	225000	1.1256300	1.1257200	1.1254000	1.1256600	5290
EURUSD	5	20200701	225500	1.1256700	1.1257400	1.1253000	1.1254800	6565
EURUSD	5	20200701	230000	1.1254800	1.1255100	1.1249000	1.1250000	5891
EURUSD	5	20200701	230500	1.1250900	1.1253400	1.1248000	1.1252900	6139
EURUSD	5	20200701	231000	1.1253100	1.1254000	1.1251000	1.1253600	3151
EURUSD	5	20200701	231500	1.1253900	1.1254000	1.1250000	1.1251900	2096
EURUSD	5	20200701	232000	1.1251500	1.1253200	1.1249500	1.1251000	1736
EURUSD	5	20200701	232500	1.1252500	1.1252700	1.1250000	1.1252100	2065
EURUSD	5	20200701	233000	1.1252100	1.1252500	1.1250000	1.1250900	1203
EURUSD	5	20200701	233500	1.1250900	1.1252900	1.1249000	1.1250500	1798
EURUSD	5	20200701	234000	1.1251700	1.1254500	1.1249500	1.1252000	2203
EURUSD	5	20200701	234500	1.1253800	1.1254000	1.1250000	1.1252300	2217
EURUSD	5	20200701	235000	1.1251800	1.1253000	1.1249000	1.1250500	2386
EURUSD	5	20200701	235500	1.1251900	1.1252000	1.1249000	1.1250000	2333
EURUSD	5	20200702	000000	1.1251300	1.1252000	1.1248900	1.1250500	2234
EURUSD	5	20200702	000500	1.1250400	1.1251300	1.1248300	1.1250200	192
EURUSD	5	20200702	001000	1.1248900	1.1256600	1.1248900	1.1253100	892
EURUSD	5	20200702	001500	1.1254100	1.1255500	1.1250400	1.1251800	1216
EURUSD	5	20200702	002000	1.1252200	1.1252400	1.1244400	1.1251000	2580
EURUSD	5	20200702	002500	1.1251200	1.1256600	1.1246000	1.1251100	2306
EURUSD	5	20200702	003000	1.1250800	1.1252200	1.1246600	1.1250000	1396
EURUSD	5	20200702	003500	1.1248400	1.1251200	1.1247000	1.1249000	1726
EURUSD	5	20200702	004000	1.1248900	1.1251900	1.1246900	1.1248400	2797
EURUSD	5	20200702	004500	1.1248800	1.1251700	1.1247900	1.1249400	1198
EURUSD	5	20200702	005000	1.1249100	1.1251300	1.1247900	1.1248900	2412
EURUSD	5	20200702	005500	1.1248500	1.1251300	1.1247900	1.1250000	1669
EURUSD	5	20200702	010000	1.1249000	1.1251400	1.1248300	1.1249400	1591
EURUSD	5	20200702	010500	1.1248700	1.1252400	1.1248500	1.1249700	4931
EURUSD	5	20200702	011000	1.1250200	1.1251400	1.1248700	1.1250200	1425
EURUSD	5	20200702	011500	1.1251000	1.1251600	1.1249200	1.1250700	945
EURUSD	5	20200702	012000	1.1250500	1.1252600	1.1249000	1.1251600	1979
EURUSD	5	20200702	012500	1.1251700	1.1252600	1.1249700	1.1252000	1781
EURUSD	5	20200702	013000	1.1252300	1.1252500	1.1249700	1.1252000	1251
EURUSD	5	20200702	013500	1.1250000	1.1252100	1.1249700	1.1251400	863
EURUSD	5	20200702	014000	1.1251700	1.1252100	1.1249000	1.1251900	1384
EURUSD	5	20200702	014500	1.1252100	1.1252700	1.1250000	1.1251600	1332
EURUSD	5	20200702	015000	1.1252400	1.1253100	1.1249700	1.1251400	1349
EURUSD	5	20200702	015500	1.1251000	1.1252300	1.1249700	1.1251200	1195
EURUSD	5	20200702	020000	1.1251400	1.1252200	1.1248700	1.1251900	1446
EURUSD	5	20200702	020500	1.1252100	1.1253600	1.1250000	1.1252000	2985
EURUSD	5	20200702	021000	1.1252000	1.1253600	1.1250700	1.1252500	1399
EURUSD	5	20200702	021500	1.1253300	1.1254200	1.1251000	1.1253000	1971
EURUSD	5	20200702	022000	1.1252800	1.1254000	1.1251000	1.1253100	2901
EURUSD	5	20200702	022500	1.1253200	1.1253700	1.1250700	1.1253100	1961
EURUSD	5	20200702	023000	1.1252900	1.1253300	1.1249000	1.1251200	2057
EURUSD	5	20200702	023500	1.1250600	1.1252600	1.1249000	1.1250000	3189
EURUSD	5	20200702	024000	1.1251200	1.1252300	1.1249000	1.1252100	2043
EURUSD	5	20200702	024500	1.1251200	1.1253200	1.1250000	1.1253000	1709
EURUSD	5	20200702	025000	1.1252200	1.1254000	1.1251000	1.1252000	1481
EURUSD	5	20200702	025500	1.1252300	1.1253600	1.1248700	1.1252000	3812
EURUSD	5	20200702	030000	1.1251200	1.1252400	1.1248700	1.1250000	3273
EURUSD	5	20200702	030500	1.1251200	1.1254200	1.1248700	1.1251000	6832
EURUSD	5	20200702	031000	1.1251300	1.1253000	1.1249000	1.1251300	4500
EURUSD	5	20200702	031500	1.1252400	1.1253000	1.1249700	1.1251700	4167
EURUSD	5	20200702	032000	1.1251600	1.1251800	1.1247000	1.1249300	3692
EURUSD	5	20200702	032500	1.1249700	1.1251000	1.1247700	1.1249700	2528
EURUSD	5	20200702	033000	1.1250500	1.1251300	1.1245700	1.1247200	3470
EURUSD	5	20200702	033500	1.1248200	1.1249700	1.1246000	1.1247200	3679
EURUSD	5	20200702	034000	1.1247200	1.1250000	1.1246000	1.1249500	2497
EURUSD	5	20200702	034500	1.1248900	1.1250700	1.1246700	1.1249100	3148
